class_index,filepaths,labels,card_type,data_set
7,train/eight_of_spades/062.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/063.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/064.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/065.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/066.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/067.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/068.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/069.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/070.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/071.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/072.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/073.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/074.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/075.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/076.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/077.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/078.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/079.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/080.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/081.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/082.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/083.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/084.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/085.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/086.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/087.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/088.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/089.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/090.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/091.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/092.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/093.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/094.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/095.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/096.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/097.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/098.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/099.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/100.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/101.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/102.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/103.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/104.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/105.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/106.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/107.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/108.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/109.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/110.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/111.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/112.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/113.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/114.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/115.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/116.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/117.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/118.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/119.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/120.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/121.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/122.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/123.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/124.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/125.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/126.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/127.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/128.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/129.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/130.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/131.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/132.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/133.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/134.jpg,eight_of_spades,eight,train
7,train/eight_of_spades/135.jpg,eight_of_spades,eight,train
8,train/five_of_clubs/001.jpg,five_of_clubs,five,train
8,train/five_of_clubs/002.jpg,five_of_clubs,five,train
8,train/five_of_clubs/003.jpg,five_of_clubs,five,train
8,train/five_of_clubs/004.jpg,five_of_clubs,five,train
8,train/five_of_clubs/005.jpg,five_of_clubs,five,train
8,train/five_of_clubs/006.jpg,five_of_clubs,five,train
8,train/five_of_clubs/007.jpg,five_of_clubs,five,train
8,train/five_of_clubs/008.jpg,five_of_clubs,five,train
8,train/five_of_clubs/009.jpg,five_of_clubs,five,train
8,train/five_of_clubs/010.jpg,five_of_clubs,five,train
8,train/five_of_clubs/011.jpg,five_of_clubs,five,train
8,train/five_of_clubs/012.jpg,five_of_clubs,five,train
8,train/five_of_clubs/013.jpg,five_of_clubs,five,train
8,train/five_of_clubs/014.jpg,five_of_clubs,five,train
8,train/five_of_clubs/015.jpg,five_of_clubs,five,train
8,train/five_of_clubs/016.jpg,five_of_clubs,five,train
8,train/five_of_clubs/017.jpg,five_of_clubs,five,train
8,train/five_of_clubs/018.jpg,five_of_clubs,five,train
8,train/five_of_clubs/019.jpg,five_of_clubs,five,train
8,train/five_of_clubs/020.jpg,five_of_clubs,five,train
8,train/five_of_clubs/021.jpg,five_of_clubs,five,train
8,train/five_of_clubs/022.jpg,five_of_clubs,five,train
8,train/five_of_clubs/023.jpg,five_of_clubs,five,train
8,train/five_of_clubs/024.jpg,five_of_clubs,five,train
8,train/five_of_clubs/025.jpg,five_of_clubs,five,train
8,train/five_of_clubs/026.jpg,five_of_clubs,five,train
8,train/five_of_clubs/027.jpg,five_of_clubs,five,train
8,train/five_of_clubs/028.jpg,five_of_clubs,five,train
8,train/five_of_clubs/029.jpg,five_of_clubs,five,train
8,train/five_of_clubs/030.jpg,five_of_clubs,five,train
8,train/five_of_clubs/031.jpg,five_of_clubs,five,train
8,train/five_of_clubs/032.jpg,five_of_clubs,five,train
8,train/five_of_clubs/033.jpg,five_of_clubs,five,train
8,train/five_of_clubs/034.jpg,five_of_clubs,five,train
8,train/five_of_clubs/035.jpg,five_of_clubs,five,train
8,train/five_of_clubs/036.jpg,five_of_clubs,five,train
8,train/five_of_clubs/037.jpg,five_of_clubs,five,train
8,train/five_of_clubs/038.jpg,five_of_clubs,five,train
8,train/five_of_clubs/039.jpg,five_of_clubs,five,train
8,train/five_of_clubs/040.jpg,five_of_clubs,five,train
8,train/five_of_clubs/041.jpg,five_of_clubs,five,train
8,train/five_of_clubs/042.jpg,five_of_clubs,five,train
8,train/five_of_clubs/043.jpg,five_of_clubs,five,train
8,train/five_of_clubs/044.jpg,five_of_clubs,five,train
8,train/five_of_clubs/045.jpg,five_of_clubs,five,train
8,train/five_of_clubs/046.jpg,five_of_clubs,five,train
8,train/five_of_clubs/047.jpg,five_of_clubs,five,train
8,train/five_of_clubs/048.jpg,five_of_clubs,five,train
8,train/five_of_clubs/049.jpg,five_of_clubs,five,train
8,train/five_of_clubs/050.jpg,five_of_clubs,five,train
8,train/five_of_clubs/051.jpg,five_of_clubs,five,train
8,train/five_of_clubs/052.jpg,five_of_clubs,five,train
8,train/five_of_clubs/053.jpg,five_of_clubs,five,train
8,train/five_of_clubs/054.jpg,five_of_clubs,five,train
8,train/five_of_clubs/055.jpg,five_of_clubs,five,train
8,train/five_of_clubs/056.jpg,five_of_clubs,five,train
8,train/five_of_clubs/057.jpg,five_of_clubs,five,train
8,train/five_of_clubs/058.jpg,five_of_clubs,five,train
8,train/five_of_clubs/059.jpg,five_of_clubs,five,train
8,train/five_of_clubs/060.jpg,five_of_clubs,five,train
8,train/five_of_clubs/061.jpg,five_of_clubs,five,train
8,train/five_of_clubs/062.jpg,five_of_clubs,five,train
8,train/five_of_clubs/063.jpg,five_of_clubs,five,train
8,train/five_of_clubs/064.jpg,five_of_clubs,five,train
8,train/five_of_clubs/065.jpg,five_of_clubs,five,train
8,train/five_of_clubs/066.jpg,five_of_clubs,five,train
8,train/five_of_clubs/067.jpg,five_of_clubs,five,train
8,train/five_of_clubs/068.jpg,five_of_clubs,five,train
8,train/five_of_clubs/069.jpg,five_of_clubs,five,train
8,train/five_of_clubs/070.jpg,five_of_clubs,five,train
8,train/five_of_clubs/071.jpg,five_of_clubs,five,train
8,train/five_of_clubs/072.jpg,five_of_clubs,five,train
8,train/five_of_clubs/073.jpg,five_of_clubs,five,train
8,train/five_of_clubs/074.jpg,five_of_clubs,five,train
8,train/five_of_clubs/075.jpg,five_of_clubs,five,train
8,train/five_of_clubs/076.jpg,five_of_clubs,five,train
8,train/five_of_clubs/077.jpg,five_of_clubs,five,train
8,train/five_of_clubs/078.jpg,five_of_clubs,five,train
8,train/five_of_clubs/079.jpg,five_of_clubs,five,train
8,train/five_of_clubs/080.jpg,five_of_clubs,five,train
8,train/five_of_clubs/081.jpg,five_of_clubs,five,train
8,train/five_of_clubs/082.jpg,five_of_clubs,five,train
8,train/five_of_clubs/083.jpg,five_of_clubs,five,train
8,train/five_of_clubs/084.jpg,five_of_clubs,five,train
8,train/five_of_clubs/085.jpg,five_of_clubs,five,train
8,train/five_of_clubs/086.jpg,five_of_clubs,five,train
8,train/five_of_clubs/087.jpg,five_of_clubs,five,train
8,train/five_of_clubs/088.jpg,five_of_clubs,five,train
8,train/five_of_clubs/089.jpg,five_of_clubs,five,train
8,train/five_of_clubs/090.jpg,five_of_clubs,five,train
8,train/five_of_clubs/091.jpg,five_of_clubs,five,train
8,train/five_of_clubs/092.jpg,five_of_clubs,five,train
8,train/five_of_clubs/093.jpg,five_of_clubs,five,train
8,train/five_of_clubs/094.jpg,five_of_clubs,five,train
8,train/five_of_clubs/095.jpg,five_of_clubs,five,train
8,train/five_of_clubs/096.jpg,five_of_clubs,five,train
8,train/five_of_clubs/097.jpg,five_of_clubs,five,train
8,train/five_of_clubs/098.jpg,five_of_clubs,five,train
8,train/five_of_clubs/099.jpg,five_of_clubs,five,train
8,train/five_of_clubs/100.jpg,five_of_clubs,five,train
8,train/five_of_clubs/101.jpg,five_of_clubs,five,train
8,train/five_of_clubs/102.jpg,five_of_clubs,five,train
8,train/five_of_clubs/103.jpg,five_of_clubs,five,train
8,train/five_of_clubs/104.jpg,five_of_clubs,five,train
8,train/five_of_clubs/105.jpg,five_of_clubs,five,train
8,train/five_of_clubs/106.jpg,five_of_clubs,five,train
8,train/five_of_clubs/107.jpg,five_of_clubs,five,train
8,train/five_of_clubs/108.jpg,five_of_clubs,five,train
8,train/five_of_clubs/109.jpg,five_of_clubs,five,train
8,train/five_of_clubs/110.jpg,five_of_clubs,five,train
8,train/five_of_clubs/111.jpg,five_of_clubs,five,train
8,train/five_of_clubs/112.jpg,five_of_clubs,five,train
8,train/five_of_clubs/113.jpg,five_of_clubs,five,train
8,train/five_of_clubs/114.jpg,five_of_clubs,five,train
8,train/five_of_clubs/115.jpg,five_of_clubs,five,train
8,train/five_of_clubs/116.jpg,five_of_clubs,five,train
8,train/five_of_clubs/117.jpg,five_of_clubs,five,train
8,train/five_of_clubs/118.jpg,five_of_clubs,five,train
8,train/five_of_clubs/119.jpg,five_of_clubs,five,train
8,train/five_of_clubs/120.jpg,five_of_clubs,five,train
8,train/five_of_clubs/121.jpg,five_of_clubs,five,train
8,train/five_of_clubs/122.jpg,five_of_clubs,five,train
8,train/five_of_clubs/123.jpg,five_of_clubs,five,train
8,train/five_of_clubs/124.jpg,five_of_clubs,five,train
8,train/five_of_clubs/125.jpg,five_of_clubs,five,train
8,train/five_of_clubs/126.jpg,five_of_clubs,five,train
8,train/five_of_clubs/127.jpg,five_of_clubs,five,train
8,train/five_of_clubs/128.jpg,five_of_clubs,five,train
8,train/five_of_clubs/129.jpg,five_of_clubs,five,train
8,train/five_of_clubs/130.jpg,five_of_clubs,five,train
8,train/five_of_clubs/131.jpg,five_of_clubs,five,train
8,train/five_of_clubs/132.jpg,five_of_clubs,five,train
8,train/five_of_clubs/133.jpg,five_of_clubs,five,train
8,train/five_of_clubs/134.jpg,five_of_clubs,five,train
8,train/five_of_clubs/135.jpg,five_of_clubs,five,train
8,train/five_of_clubs/136.jpg,five_of_clubs,five,train
8,train/five_of_clubs/137.jpg,five_of_clubs,five,train
8,train/five_of_clubs/138.jpg,five_of_clubs,five,train
8,train/five_of_clubs/139.jpg,five_of_clubs,five,train
8,train/five_of_clubs/140.jpg,five_of_clubs,five,train
8,train/five_of_clubs/141.jpg,five_of_clubs,five,train
8,train/five_of_clubs/142.jpg,five_of_clubs,five,train
8,train/five_of_clubs/143.jpg,five_of_clubs,five,train
8,train/five_of_clubs/144.jpg,five_of_clubs,five,train
8,train/five_of_clubs/145.jpg,five_of_clubs,five,train
8,train/five_of_clubs/146.jpg,five_of_clubs,five,train
8,train/five_of_clubs/147.jpg,five_of_clubs,five,train
8,train/five_of_clubs/148.jpg,five_of_clubs,five,train
8,train/five_of_clubs/149.jpg,five_of_clubs,five,train
8,train/five_of_clubs/150.jpg,five_of_clubs,five,train
9,train/five_of_diamonds/001.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/002.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/003.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/004.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/005.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/006.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/007.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/008.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/009.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/010.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/011.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/012.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/013.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/014.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/015.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/016.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/017.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/018.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/019.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/020.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/021.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/022.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/023.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/024.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/025.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/026.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/027.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/028.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/029.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/030.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/031.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/032.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/033.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/034.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/035.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/036.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/037.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/038.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/039.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/040.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/041.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/042.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/043.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/044.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/045.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/046.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/047.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/048.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/049.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/050.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/051.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/052.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/053.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/054.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/055.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/056.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/057.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/058.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/059.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/060.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/061.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/062.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/063.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/064.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/065.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/066.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/067.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/068.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/069.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/070.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/071.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/072.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/073.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/074.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/075.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/076.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/077.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/078.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/079.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/080.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/081.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/082.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/083.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/084.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/085.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/086.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/087.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/088.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/089.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/090.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/091.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/092.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/093.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/094.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/095.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/096.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/097.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/098.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/099.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/100.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/101.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/102.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/103.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/104.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/105.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/106.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/107.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/108.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/109.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/110.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/111.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/112.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/113.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/114.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/115.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/116.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/117.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/118.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/119.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/120.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/121.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/122.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/123.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/124.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/125.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/126.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/127.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/128.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/129.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/130.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/131.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/132.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/133.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/134.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/135.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/136.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/137.jpg,five_of_diamonds,five,train
9,train/five_of_diamonds/138.jpg,five_of_diamonds,five,train
10,train/five_of_hearts/001.jpg,five_of_hearts,five,train
10,train/five_of_hearts/002.jpg,five_of_hearts,five,train
10,train/five_of_hearts/003.jpg,five_of_hearts,five,train
10,train/five_of_hearts/004.jpg,five_of_hearts,five,train
10,train/five_of_hearts/005.jpg,five_of_hearts,five,train
10,train/five_of_hearts/006.jpg,five_of_hearts,five,train
10,train/five_of_hearts/007.jpg,five_of_hearts,five,train
10,train/five_of_hearts/008.jpg,five_of_hearts,five,train
10,train/five_of_hearts/009.jpg,five_of_hearts,five,train
10,train/five_of_hearts/010.jpg,five_of_hearts,five,train
10,train/five_of_hearts/011.jpg,five_of_hearts,five,train
10,train/five_of_hearts/012.jpg,five_of_hearts,five,train
10,train/five_of_hearts/013.jpg,five_of_hearts,five,train
10,train/five_of_hearts/014.jpg,five_of_hearts,five,train
10,train/five_of_hearts/015.jpg,five_of_hearts,five,train
10,train/five_of_hearts/016.jpg,five_of_hearts,five,train
10,train/five_of_hearts/017.jpg,five_of_hearts,five,train
10,train/five_of_hearts/018.jpg,five_of_hearts,five,train
10,train/five_of_hearts/019.jpg,five_of_hearts,five,train
10,train/five_of_hearts/020.jpg,five_of_hearts,five,train
10,train/five_of_hearts/021.jpg,five_of_hearts,five,train
10,train/five_of_hearts/022.jpg,five_of_hearts,five,train
10,train/five_of_hearts/023.jpg,five_of_hearts,five,train
10,train/five_of_hearts/024.jpg,five_of_hearts,five,train
10,train/five_of_hearts/025.jpg,five_of_hearts,five,train
10,train/five_of_hearts/026.jpg,five_of_hearts,five,train
10,train/five_of_hearts/027.jpg,five_of_hearts,five,train
10,train/five_of_hearts/028.jpg,five_of_hearts,five,train
10,train/five_of_hearts/029.jpg,five_of_hearts,five,train
10,train/five_of_hearts/030.jpg,five_of_hearts,five,train
10,train/five_of_hearts/031.jpg,five_of_hearts,five,train
10,train/five_of_hearts/032.jpg,five_of_hearts,five,train
10,train/five_of_hearts/033.jpg,five_of_hearts,five,train
10,train/five_of_hearts/034.jpg,five_of_hearts,five,train
10,train/five_of_hearts/035.jpg,five_of_hearts,five,train
10,train/five_of_hearts/036.jpg,five_of_hearts,five,train
10,train/five_of_hearts/037.jpg,five_of_hearts,five,train
10,train/five_of_hearts/038.jpg,five_of_hearts,five,train
10,train/five_of_hearts/039.jpg,five_of_hearts,five,train
10,train/five_of_hearts/040.jpg,five_of_hearts,five,train
10,train/five_of_hearts/041.jpg,five_of_hearts,five,train
10,train/five_of_hearts/042.jpg,five_of_hearts,five,train
10,train/five_of_hearts/043.jpg,five_of_hearts,five,train
10,train/five_of_hearts/044.jpg,five_of_hearts,five,train
10,train/five_of_hearts/045.jpg,five_of_hearts,five,train
10,train/five_of_hearts/046.jpg,five_of_hearts,five,train
10,train/five_of_hearts/047.jpg,five_of_hearts,five,train
10,train/five_of_hearts/048.jpg,five_of_hearts,five,train
10,train/five_of_hearts/049.jpg,five_of_hearts,five,train
10,train/five_of_hearts/050.jpg,five_of_hearts,five,train
10,train/five_of_hearts/051.jpg,five_of_hearts,five,train
10,train/five_of_hearts/052.jpg,five_of_hearts,five,train
10,train/five_of_hearts/053.jpg,five_of_hearts,five,train
10,train/five_of_hearts/054.jpg,five_of_hearts,five,train
10,train/five_of_hearts/055.jpg,five_of_hearts,five,train
10,train/five_of_hearts/056.jpg,five_of_hearts,five,train
10,train/five_of_hearts/057.jpg,five_of_hearts,five,train
10,train/five_of_hearts/058.jpg,five_of_hearts,five,train
10,train/five_of_hearts/059.jpg,five_of_hearts,five,train
10,train/five_of_hearts/060.jpg,five_of_hearts,five,train
10,train/five_of_hearts/061.jpg,five_of_hearts,five,train
10,train/five_of_hearts/062.jpg,five_of_hearts,five,train
10,train/five_of_hearts/063.jpg,five_of_hearts,five,train
10,train/five_of_hearts/064.jpg,five_of_hearts,five,train
10,train/five_of_hearts/065.jpg,five_of_hearts,five,train
10,train/five_of_hearts/066.jpg,five_of_hearts,five,train
10,train/five_of_hearts/067.jpg,five_of_hearts,five,train
10,train/five_of_hearts/068.jpg,five_of_hearts,five,train
10,train/five_of_hearts/069.jpg,five_of_hearts,five,train
10,train/five_of_hearts/070.jpg,five_of_hearts,five,train
10,train/five_of_hearts/071.jpg,five_of_hearts,five,train
10,train/five_of_hearts/072.jpg,five_of_hearts,five,train
10,train/five_of_hearts/073.jpg,five_of_hearts,five,train
10,train/five_of_hearts/074.jpg,five_of_hearts,five,train
10,train/five_of_hearts/075.jpg,five_of_hearts,five,train
10,train/five_of_hearts/076.jpg,five_of_hearts,five,train
10,train/five_of_hearts/077.jpg,five_of_hearts,five,train
10,train/five_of_hearts/078.jpg,five_of_hearts,five,train
10,train/five_of_hearts/079.jpg,five_of_hearts,five,train
10,train/five_of_hearts/080.jpg,five_of_hearts,five,train
10,train/five_of_hearts/081.jpg,five_of_hearts,five,train
10,train/five_of_hearts/082.jpg,five_of_hearts,five,train
10,train/five_of_hearts/083.jpg,five_of_hearts,five,train
10,train/five_of_hearts/084.jpg,five_of_hearts,five,train
10,train/five_of_hearts/085.jpg,five_of_hearts,five,train
10,train/five_of_hearts/086.jpg,five_of_hearts,five,train
10,train/five_of_hearts/087.jpg,five_of_hearts,five,train
10,train/five_of_hearts/088.jpg,five_of_hearts,five,train
10,train/five_of_hearts/089.jpg,five_of_hearts,five,train
10,train/five_of_hearts/090.jpg,five_of_hearts,five,train
10,train/five_of_hearts/091.jpg,five_of_hearts,five,train
10,train/five_of_hearts/092.jpg,five_of_hearts,five,train
